REGIONID,CONSTELLATIONID,SOLARSYSTEMID,SOLARSYSTEMNAME,X,Y,Z,XMIN,XMAX,YMIN,YMAX,ZMIN,ZMAX,LUMINOSITY,BORDER,FRINGE,CORRIDOR,HUB,INTERNATIONAL,REGIONAL,CONSTELLATION,SECURITY,FACTIONID,RADIUS,SUNTYPEID,SECURITYCLASS
11000006,21000042,31000576,J170558,7830586742817450000,3459820791175320,-9641660001799240000,7830583806091190000,7830589679543720000,3456884064911840,3462757517438810,9641657065072970000,9641662938525500000,0,0,0,0,0,0,0,0,-0.99,,2936726263483.33,8,
11000006,21000042,31000577,J214238,7835553883455060000,52613089355250800,-9640876553900360000,7835548622746040000,7835559144164080000,52607828646231600,52618350064270100,9640871293191340000,9640881814609380000,0,0,0,0,0,0,0,0,-0.99,,5260709019265.89,6,
11000006,21000042,31000578,J110538,7830648049135040000,49701149169890300,-9642015638668620000,7830643887047750000,7830652211222330000,49696987082598600,49705311257182000,9642011476581330000,9642019800755910000,0,0,0,0,0,0,0,0,-0.99,,4162087291707.19,6,
11000006,21000042,31000579,J143336,7837348220542590000,49452640123524900,-9647950444266280000,7837344420399010000,7837352020686160000,49448839979949400,49456440267100400,9647946644122700000,9647954244409850000,0,0,0,0,0,0,0,0,-0.99,,3800143575500.15,3799,
11000006,21000043,31000580,J232044,7822731905211430000,-13011488331327000,-9691960618730050000,7822725889144900000,7822737921277960000,-13017504397858500,-13005472264795500,9691954602663520000,9691966634796580000,0,0,0,0,0,0,0,0,-0.99,,6016066531506.88,9,
11000006,21000043,31000581,J145225,7824920174268000000,-7609450485669130,-9692788603212590000,7824917028598770000,7824923319937230000,-7612596154899260,-7606304816439000,9692785457543360000,9692791748881820000,0,0,0,0,0,0,0,0,-0.99,,3145669230129.03,3800,
11000006,21000043,31000582,J231210,7827935702158470000,-8704417372458370,-9696147699943980000,7827930471677810000,7827940932639130000,-8709647853116210,-8699186891800520,9696142469463320000,9696152930424640000,0,0,0,0,0,0,0,0,-0.99,,5230480657847.29,3798,
11000006,21000043,31000583,J223853,7836657630018670000,24568320141128900,-9687465278733120000,7836654920267680000,7836660339769660000,24565610390136300,24571029892121600,9687462568982120000,9687467988484110000,0,0,0,0,0,0,0,0,-0.99,,2709750992630.15,8,
11000006,21000043,31000584,J234542,7836962741802400000,-31215042973360800,-9680300116095300000,7836957224915760000,7836968258689040000,-31220559860001800,-31209526086719800,9680294599208660000,9680305632981940000,0,0,0,0,0,0,0,0,-0.99,,5516886640998.95,3801,
11000006,21000043,31000585,J115911,7828378638950130000,-13174500399837900,-9690273071473460000,7828376592745130000,7828380685155130000,-13176546604835000,-13172454194840800,9690271025268460000,9690275117678460000,0,0,0,0,0,0,0,0,-0.99,,2046204997125.42,3800,
11000006,21000043,31000586,J135155,7839150100254160000,-20305028179298400,-9692775759209060000,7839145708883160000,7839154491625160000,-20309419550296900,-20300636808299900,9692771367838060000,9692780150580060000,0,0,0,0,0,0,0,0,-0.99,,4391370998537.55,8,
11000006,21000043,31000587,J152825,7829957867975980000,45929918078662600,-9695820114102210000,7829953143469890000,7829962592482060000,45925193572579700,45934642584745500,9695815389596130000,9695824838608290000,0,0,0,0,0,0,0,0,-0.99,,4724506082920.96,8,
11000006,21000043,31000588,J115334,7824961112541610000,-15888740827738700,-9697774593028780000,7824959111177810000,7824963113905420000,-15890742191542800,-15886739463934700,9697772591664970000,9697776594392580000,0,0,0,0,0,0,0,0,-0.99,,2001363804067.55,8,
11000006,21000043,31000589,J114749,7813319285419140000,41342911560554900,-9688846300097520000,7813314425698710000,7813324145139580000,41338051840121100,41347771280988700,9688841440377080000,9688851159817950000,0,0,0,0,0,0,0,0,-0.99,,4859720433787.61,7,
11000006,21000043,31000590,J134730,7816273334132160000,55824554545041100,-9689203016116060000,7816268588337060000,7816278079927260000,55819808749942300,55829300340139900,9689198270320960000,9689207761911160000,0,0,0,0,0,0,0,0,-0.99,,4745795098793.64,3797,
11000006,21000044,31000591,J105544,7808562515327020000,39174227512895400,-9689087378313320000,7808559918923720000,7808565111730320000,39171631109590500,39176823916200300,9689084781910020000,9689089974716630000,0,0,0,0,0,0,0,0,-0.99,,2596403304864.66,7,
11000006,21000044,31000592,J233129,7810112263149840000,-19780200560067200,-9683254743633980000,7810107475404730000,7810117050894950000,-19784988305181300,-19775412814953000,9683249955888860000,9683259531379090000,0,0,0,0,0,0,0,0,-0.99,,4787745114169.83,9,
11000006,21000044,31000593,J114528,7806922550594460000,-26771717753864900,-9686686713866080000,7806917252057690000,7806927849131230000,-26777016290632400,-26766419217097300,9686681415329320000,9686692012402850000,0,0,0,0,0,0,0,0,-0.99,,5298536767512.07,10,
11000006,21000044,31000594,J103351,7807033261020880000,-34238781686022500,-9679574319753490000,7807031989860910000,7807034532180850000,-34240052845993000,-34237510526052100,9679573048593520000,9679575590913460000,0,0,0,0,0,0,0,0,-0.99,,1271159970472.37,8,
11000006,21000044,31000595,J152322,7806441942745400000,63364295491541000,-9667212115379360000,7806440182302090000,7806443703188710000,63362535048228400,63366055934853600,9667210354936050000,9667213875822670000,0,0,0,0,0,0,0,0,-0.99,,1760443312593.67,8,
11000006,21000044,31000596,J132617,7808495972715490000,28916930697333300,-9664753781442830000,7808479552808850000,7808512392622130000,28900510790694100,28933350603972500,9664737361536190000,9664770201349470000,0,0,0,0,0,0,0,0,-0.99,,16419906639229.5,3802,
11000006,21000044,31000597,J104517,7810414709942870000,-21778463271666700,-9674324742998190000,7810411317830620000,7810418102055120000,-21781855383918600,-21775071159414800,9674321350885930000,9674328135110440000,0,0,0,0,0,0,0,0,-0.99,,3392112251919.5,3797,
11000006,21000044,31000598,J132401,7819199411216660000,35099184927204000,-9668548844273190000,7819198315808950000,7819200506624370000,35098089519493800,35100280334914200,9668547748865480000,9668549939680900000,0,0,0,0,0,0,0,0,-0.99,,1095407710211.17,3802,
11000006,21000044,31000599,J142918,7825204919465630000,-15220580742537100,-9660830669411260000,7825204919204830000,7825204919726430000,-15220581003337100,-15220580481737100,9660830669150460000,9660830669672060000,0,0,0,0,0,0,0,0,-0.99,,260800000,3798,
11000006,21000044,31000600,J163902,7815889700829660000,-8544341190697960,-9665717452634730000,7815888829307220000,7815890572352110000,-8545212713139330,-8543469668256600,9665716581112290000,9665718324157170000,0,0,0,0,0,0,0,0,-0.99,,871522441365.333,6,
11000006,21000044,31000601,J214843,7822015025187390000,25665953848190400,-9655699653781060000,7822007705817820000,7822022344556970000,25658634478612600,25673273217768300,9655692334411480000,9655706973150630000,0,0,0,0,0,0,0,0,-0.99,,7319369577831.39,3801,
11000006,21000045,31000602,J173322,7848154335685610000,45339851677443800,-9664255445387680000,7848152968739320000,7848155702631890000,45338484731159700,45341218623727900,9664254078441400000,9664256812333970000,0,0,0,0,0,0,0,0,-0.99,,1366946284065.12,3799,
11000006,21000045,31000603,J120252,7848526250458980000,55572478460277600,-9663419158909680000,7848519951615350000,7848532549302610000,55566179616646800,55578777303908300,9663412860066040000,9663425457753310000,0,0,0,0,0,0,0,0,-0.99,,6298843630766.21,6,
11000006,21000045,31000604,J232305,7844373883973890000,25251269093837400,-9662535444082590000,7844373882942280000,7844373885005490000,25251268062237400,25251270125437400,9662535443050990000,9662535445114190000,0,0,0,0,0,0,0,0,-0.99,,1031600000,3799,
11000006,21000045,31000605,J123907,7857923967905450000,17763644266024800,-9668103709603670000,7857922711488230000,7857925224322660000,17762387848805300,17764900683244400,9668102453186460000,9668104966020890000,0,0,0,0,0,0,0,0,-0.99,,1256417219581.06,3802,
11000006,21000045,31000606,J144057,7854323888469630000,-22376151282076900,-9666904661208260000,7854319646469390000,7854328130469870000,-22380393282316800,-22371909281837100,9666900419208030000,9666908903208510000,0,0,0,0,0,0,0,0,-0.99,,4242000239874.97,8,
11000006,21000045,31000607,J223320,7859517320035920000,-1744230660905100,-9665602205126460000,7859515582625020000,7859519057446820000,-1745968071806040,-1742493250004160,9665600467715560000,9665603942537360000,0,0,0,0,0,0,0,0,-0.99,,1737410900943.32,6,
11000006,21000045,31000608,J153247,7858356303898450000,56812938878688400,-9657570390135180000,7858351795407900000,7858360812389000000,56808430388139500,56817447369237200,9657565881644630000,9657574898625730000,0,0,0,0,0,0,0,0,-0.99,,4508490548844.06,8,
11000006,21000045,31000609,J204623,7857374275516340000,-14210844728863200,-9664719536235540000,7857370301224370000,7857378249808310000,-14214819020835600,-14206870436890900,9664715561943570000,9664723510527510000,0,0,0,0,0,0,0,0,-0.99,,3974291972336.63,3798,
11000006,21000045,31000610,J223348,7852678605113890000,18981405463262800,-9661585848852420000,7852674983836570000,7852682226391210000,18977784185941400,18985026740584300,9661582227575100000,9661589470129740000,0,0,0,0,0,0,0,0,-0.99,,3621277321456.13,3798,
11000006,21000045,31000611,J115734,7849176222106300000,13294474207309600,-9667666625209360000,7849171303933850000,7849181140278750000,13289556034858700,13299392379760500,9667661707036900000,9667671543381810000,0,0,0,0,0,0,0,0,-0.99,,4918172450899.29,8,
11000006,21000045,31000612,J154735,7855328036419140000,-1358400073614820,-9676361638836900000,7855323466237260000,7855332606601020000,-1362970255495250,-1353829891734380,9676357068655020000,9676366209018780000,0,0,0,0,0,0,0,0,-0.99,,4570181880438.5,8,
11000006,21000045,31000613,J115314,7856030388841040000,50770120971943600,-9675908515270130000,7856023708584900000,7856037069097180000,50763440715804500,50776801228082600,9675901835014000000,9675915195526270000,0,0,0,0,0,0,0,0,-0.99,,6680256139051.74,3796,
11000006,21000046,31000614,J164816,7798900286727550000,41193746074688200,-9663299773840340000,7798889801121730000,7798910772333370000,41183260468871300,41204231680505100,9663289288234520000,9663310259446150000,0,0,0,0,0,0,0,0,-0.99,,10485605816885.4,9,
11000006,21000046,31000615,J132712,7800001459837460000,-29557831109009100,-9664467759894990000,7799997662781590000,7800005256893330000,-29561628164879300,-29554034053138900,9664463962839120000,9664471556950860000,0,0,0,0,0,0,0,0,-0.99,,3797055870189.73,3797,
11000006,21000046,31000616,J124530,7811475788799020000,-30399354340499700,-9664705354269990000,7811471605993570000,7811479971604470000,-30403537145951300,-30395171535048100,9664701171464540000,9664709537075440000,0,0,0,0,0,0,0,0,-0.99,,4182805451604.57,3799,
11000006,21000046,31000617,J134949,7820778883715810000,-32761685331789600,-9675085898180730000,7820775110693520000,7820782656738100000,-32765458354081200,-32757912309498100,9675082125158430000,9675089671203020000,0,0,0,0,0,0,0,0,-0.99,,3773022291551.76,3800,
11000006,21000046,31000618,J132458,7823138163456990000,-15916356385419800,-9672749346185610000,7823131896375310000,7823144430538680000,-15922623467107100,-15910089303732500,9672743079103920000,9672755613267300000,0,0,0,0,0,0,0,0,-0.99,,6267081687332.33,3802,
11000006,21000046,31000619,J160927,7831440473604090000,32732305005666000,-9673063896443920000,7831435737342140000,7831445209866050000,32727568743711900,32737041267620100,9673059160181960000,9673068632705870000,0,0,0,0,0,0,0,0,-0.99,,4736261954086.9,8,
11000006,21000046,31000620,J150836,7819057259216540000,6993503028115600,-9665557084451730000,7819054412941730000,7819060105491350000,6990656753307360,6996349302923850,9665554238176930000,9665559930726540000,0,0,0,0,0,0,0,0,-0.99,,2846274808242.63,3798,
11000006,21000046,31000621,J102222,7814663441543630000,45288307776813600,-9665734181059480000,7814659616392170000,7814667266695080000,45284482625363600,45292132928263600,9665730355908030000,9665738006210930000,0,0,0,0,0,0,0,0,-0.99,,3825151450038.04,3799,
11000006,21000046,31000622,J103144,7812503640827330000,-29032695519098000,-9676918947023640000,7812502432314090000,7812504849340580000,-29033904032340900,-29031487005855000,9676917738510390000,9676920155536880000,0,0,0,0,0,0,0,0,-0.99,,1208513242934.48,8,
11000006,21000047,31000623,J135629,7846050702068500000,-27291861809210900,-9678947259113280000,7846048000032360000,7846053404104630000,-27294563845345200,-27289159773076600,9678944557077140000,9678949961149410000,0,0,0,0,0,0,0,0,-0.99,,2702036134334.11,7,
11000006,21000047,31000624,J115530,7846476856692520000,12983399775294000,-9688539485504200000,7846470290268200000,7846483423116850000,12976833350970700,12989966199617200,9688532919079880000,9688546051928520000,0,0,0,0,0,0,0,0,-0.99,,6566424323249.21,7,
11000006,21000047,31000625,J133111,7850967414541900000,-34692033405314800,-9689177903425330000,7850963991287070000,7850970837796720000,-34695456660143100,-34688610150486500,9689174480170500000,9689181326680160000,0,0,0,0,0,0,0,0,-0.99,,3423254828277.2,3798,
11000006,21000047,31000626,J150904,7846665241959470000,-22957529044801600,-9691394976906000000,7846658547586920000,7846671936332030000,-22964223417357100,-22950834672246200,9691388282533450000,9691401671278560000,0,0,0,0,0,0,0,0,-0.99,,6694372555426.93,3800,
11000006,21000047,31000627,J111846,7842861211441670000,24552567804794100,-9694475589003790000,7842857579659530000,7842864843223800000,24548936022661100,24556199586927100,9694471957221660000,9694479220785920000,0,0,0,0,0,0,0,0,-0.99,,3631782133020.79,3798,
11000006,21000047,31000628,J152950,7842023832879300000,-1157571062972800,-9705019175642330000,7842020818803530000,7842026846955080000,-1160585138749130,-1154556987196470,9705016161566550000,9705022189718110000,0,0,0,0,0,0,0,0,-0.99,,3014075776330.44,7,
11000006,21000047,31000629,J120704,7842690065473950000,-12062162862324400,-9709189109922770000,7842688855274090000,7842691275673820000,-12063373062189800,-12060952662459000,9709187899722900000,9709190320122630000,0,0,0,0,0,0,0,0,-0.99,,1210199865426.37,3798,
11000006,21000047,31000630,J104718,7834808183448490000,53224899490450700,-9699856917002960000,7834804976951830000,7834811389945150000,53221692993790000,53228105987111300,9699853710506300000,9699860123499620000,0,0,0,0,0,0,0,0,-0.99,,3206496660637.45,3802,
11000006,21000047,31000631,J131808,7832416820359520000,11583258642607100,-9706133444003910000,7832411344507380000,7832422296211670000,11577782790463200,11588734494751000,9706127968151760000,9706138919856050000,0,0,0,0,0,0,0,0,-0.99,,5475852143916.56,8,
11000006,21000048,31000632,J231644,7814391931257420000,23729523717679600,-9635033873010710000,7814386210455030000,7814397652059820000,23723802915285400,23735244520073700,9635028152208320000,9635039593813110000,0,0,0,0,0,0,0,0,-0.99,,5720802394151.47,3802,
11000006,21000048,31000633,J232147,7805894102409450000,-14783391689611200,-9627101843406040000,7805893036486770000,7805895168332140000,-14784457612295100,-14782325766927300,9627100777483350000,9627102909328720000,0,0,0,0,0,0,0,0,-0.99,,1065922683896.26,3802,
11000006,21000048,31000634,J132048,7802548238986000000,21531803581890700,-9625763465927610000,7802545117761120000,7802551360210870000,21528682357014200,21534924806767100,9625760344702730000,9625766587152480000,0,0,0,0,0,0,0,0,-0.99,,3121224876435.81,7,
11000006,21000048,31000635,J172350,7799966656745400000,-10408452426317400,-9626274390866530000,7799960317137080000,7799972996353710000,-10414792034636100,-10402112817998600,9626268051258210000,9626280730474840000,0,0,0,0,0,0,0,0,-0.99,,6339608318740.34,3798,
11000006,21000048,31000636,J145619,7800603684462410000,44482366428521400,-9630074374788620000,7800601732820470000,7800605636104350000,44480414786583300,44484318070459400,9630072423146680000,9630076326430550000,0,0,0,0,0,0,0,0,-0.99,,1951641938038.14,7,
11000006,21000048,31000637,J163446,7800586078655360000,68841803673217300,-9632909137457550000,7800582906652490000,7800589250658230000,68838631670351000,68844975676083500,9632905965454680000,9632912309460420000,0,0,0,0,0,0,0,0,-0.99,,3172002866243.44,9,
11000006,21000048,31000638,J140816,7786747803913120000,-25959304503387200,-9627234256929590000,7786743888247980000,7786751719578250000,-25963220168524900,-25955388838249500,9627230341264450000,9627238172594720000,0,0,0,0,0,0,0,0,-0.99,,3915665137689.07,6,
11000006,21000048,31000639,J141015,7773244975523100000,9174178254295450,-9622215635282590000,7773238739603190000,7773251211443020000,9167942334382820,9180414174208080,9622209399362680000,9622221871202510000,0,0,0,0,0,0,0,0,-0.99,,6235919912630.26,3799,
11000006,21000048,31000640,J101346,7772976221524490000,63764691460524600,-9623914260042290000,7772973212575740000,7772979230473240000,63761682511772600,63767700409276500,9623911251093540000,9623917268991040000,0,0,0,0,0,0,0,0,-0.99,,3008948751927.69,3799,
11000006,21000049,31000641,J212238,7827876405407970000,-10002947657975200,-9652946481212970000,7827871872751710000,7827880938064230000,-10007480314235000,-9998415001715500,9652941948556710000,9652951013869230000,0,0,0,0,0,0,0,0,-0.99,,4532656259744,3798,
11000006,21000049,31000642,J235852,7828569047016250000,10295404372799900,-9660034458768670000,7828567758969970000,7828570335062520000,10294116326525200,10296692419074600,9660033170722400000,9660035746814950000,0,0,0,0,0,0,0,0,-0.99,,1288046274691.32,3802,
11000006,21000049,31000643,J134349,7822277163114280000,6772087721139930,-9672439663336710000,7822271145290160000,7822283180938410000,6766069897013690,6778105545266180,9672433645512580000,9672445681160830000,0,0,0,0,0,0,0,0,-0.99,,6017824126244.6,10,
11000006,21000049,31000644,J204221,7823148179928160000,13727407642568100,-9681490081163200000,7823145383819970000,7823150976036350000,13724611534379300,13730203750757000,9681487285055010000,9681492877271390000,0,0,0,0,0,0,0,0,-0.99,,2796108188889.27,3802,
11000006,21000049,31000645,J110910,7823872357257230000,-14857791683194900,-9677999841376310000,7823869308723510000,7823875405790950000,-14860840216914500,-14854743149475300,9677996792842590000,9678002889910020000,0,0,0,0,0,0,0,0,-0.99,,3048533719570.77,7,
11000006,21000049,31000646,J131753,7828658485799330000,62134147849094300,-9674770066185180000,7828649232964450000,7828667738634200000,62124895014223500,62143400683965100,9674760813350310000,9674779319020050000,0,0,0,0,0,0,0,0,-0.99,,9252834870806.52,6,
11000006,21000049,31000647,J113221,7822977709988340000,63990035238481200,-9674599887928620000,7822971882249990000,7822983537726690000,63984207500133900,63995862976828500,9674594060190270000,9674605715666970000,0,0,0,0,0,0,0,0,-0.99,,5827738347325.26,3796,
11000006,21000049,31000648,J152941,7825309838701520000,41566673619171200,-9675868876443410000,7825307446385210000,7825312231017830000,41564281302859700,41569065935482700,9675866484127100000,9675871268759720000,0,0,0,0,0,0,0,0,-0.99,,2392316311462.44,3800,
11000006,21000049,31000649,J144727,7818815047224480000,16885931141413400,-9686177541622410000,7818808105940440000,7818821988508520000,16878989857377700,16892872425449000,9686170600338370000,9686184482906450000,0,0,0,0,0,0,0,0,-0.99,,6941284035672.45,8,
11000006,21000050,31000650,J143320,7857849593602010000,59862339254528500,-9616273919446510000,7857846645650610000,7857852541553410000,59859391303128800,59865287205928100,9616270971495110000,9616276867397910000,0,0,0,0,0,0,0,0,-0.99,,2947951399623.49,7,
11000006,21000050,31000651,J155551,7848035520231630000,33701004214885900,-9610357760186240000,7848031291110710000,7848039749352550000,33696775093964900,33705233335806900,9610353531065320000,9610361989307170000,0,0,0,0,0,0,0,0,-0.99,,4229120920991.53,10,
11000006,21000050,31000652,J162516,7846702612966500000,62311768470412500,-9613384887550550000,7846698008755150000,7846707217177860000,62307164259055700,62316372681769300,9613380283339190000,9613389491761900000,0,0,0,0,0,0,0,0,-0.99,,4604211356781.58,7,
11000006,21000050,31000653,J135827,7846121018508450000,41231292494570900,-9617345516008490000,7846117184336010000,7846124852680880000,41227458322134300,41235126667007400,9617341681836050000,9617349350180920000,0,0,0,0,0,0,0,0,-0.99,,3834172436577.05,3796,
11000006,21000050,31000654,J131706,7843838917486340000,46178171060082900,-9610604225658710000,7843833033937910000,7843844801034770000,46172287511649700,46184054608516000,9610598342110280000,9610610109207150000,0,0,0,0,0,0,0,0,-0.99,,5883548433162.7,3802,
11000006,21000050,31000655,J214854,7837981508145090000,59055943505161300,-9613749355116600000,7837977401351920000,7837985614938250000,59051836711996700,59060050298325900,9613745248323430000,9613753461909760000,0,0,0,0,0,0,0,0,-0.99,,4106793164605.89,3800,
11000006,21000050,31000656,J150109,7844118902166880000,34837067341709400,-9609548778283480000,7844109672281500000,7844128132052250000,34827837456332600,34846297227086100,9609539548398100000,9609558008168850000,0,0,0,0,0,0,0,0,-0.99,,9229885376755.71,3801,
11000006,21000050,31000657,J103512,7840783659189510000,-5191745311953000,-9617197905802590000,7840779614744270000,7840787703634750000,-5195789757190030,-5187700866715960,9617193861357350000,9617201950247830000,0,0,0,0,0,0,0,0,-0.99,,4044445237036.48,3797,
11000006,21000050,31000658,J121658,7853395993849660000,12063611530736600,-9624859395427680000,7853390718678430000,7853401269020890000,12058336359505800,12068886701967400,9624854120256440000,9624864670598910000,0,0,0,0,0,0,0,0,-0.99,,5275171230807.23,3803,
11000006,21000051,31000659,J143706,7822941873277520000,-33281515442778400,-9638621004124160000,7822939234706580000,7822944511848470000,-33284154013722400,-33278876871834300,9638618365553220000,9638623642695110000,0,0,0,0,0,0,0,0,-0.99,,2638570944049.46,3802,
11000006,21000051,31000660,J235924,7824484614151260000,13286095497255200,-9641482636071250000,7824482742957420000,7824486485345100000,13284224303411500,13287966691098900,9641480764877410000,9641484507265100000,0,0,0,0,0,0,0,0,-0.99,,1871193843745.52,8,
11000006,21000051,31000661,J103854,7835744128267020000,-395541112942876,-9637524109630130000,7835740417900450000,7835747838633600000,-399251479520408,-391830746365344,9637520399263550000,9637527819996700000,0,0,0,0,0,0,0,0,-0.99,,3710366577531.71,3800,
11000006,21000051,31000662,J214725,7836983973690610000,66100261682191700,-9639288710849200000,7836980810528500000,7836987136852710000,66097098520084300,66103424844299000,9639285547687090000,9639291874011310000,0,0,0,0,0,0,0,0,-0.99,,3163162107340.87,3802,
11000006,21000051,31000663,J101415,7839556473385950000,50811895149065300,-9646233249952520000,7839552740181220000,7839560206590690000,50808161944330300,50815628353800400,9646229516747780000,9646236983157250000,0,0,0,0,0,0,0,0,-0.99,,3733204735070.06,3797,
11000006,21000051,31000664,J122837,7840550909898730000,10520435963363200,-9654147413012100000,7840548490576870000,7840553329220590000,10518016641502500,10522855285223900,9654144993690250000,9654149832333970000,0,0,0,0,0,0,0,0,-0.99,,2419321860673.17,3799,
11000006,21000051,31000665,J125727,7843059029842100000,-2519292715293750,-9654654440174130000,7843056317381150000,7843061742303050000,-2522005176243790,-2516580254343700,9654651727713180000,9654657152635080000,0,0,0,0,0,0,0,0,-0.99,,2712460950045.52,3800,
11000006,21000051,31000666,J142847,7846077708170220000,-27764730934520100,-9656507948336380000,7846072791073610000,7846082625266840000,-27769648031132500,-27759813837907700,9656503031239770000,9656512865432990000,0,0,0,0,0,0,0,0,-0.99,,4917096612405.71,3801,
11000006,21000051,31000667,J155035,7837798857253970000,61734416715267200,-9658450808091730000,7837796227111070000,7837801487396880000,61731786572364100,61737046858170300,9658448177948820000,9658453438234630000,0,0,0,0,0,0,0,0,-0.99,,2630142903120.75,3798,
11000006,21000051,31000668,J102504,7837176433864140000,19031371359276400,-9667968800921030000,7837172354509610000,7837180513218670000,19027292004743500,19035450713809300,9667964721566490000,9667972880275560000,0,0,0,0,0,0,0,0,-0.99,,4079354532944.3,8,
11000006,21000052,31000669,J160305,7838737704177150000,20548269372310500,-9668309845062890000,7838733477025940000,7838741931328360000,20544042221098100,20552496523523000,9668305617911680000,9668314072214100000,0,0,0,0,0,0,0,0,-0.99,,4227151212404,3802,
11000006,21000052,31000670,J151503,7826983908279500000,36994005181821400,-9665422468178800000,7826980638450250000,7826987178108760000,36990735352565100,36997275011077600,9665419198349540000,9665425738008060000,0,0,0,0,0,0,0,0,-0.99,,3269829256230.32,3797,
11000006,21000052,31000671,J142838,7830573480585920000,17647311516773700,-9659146279502690000,7830571048571320000,7830575912600520000,17644879502177500,17649743531369900,9659143847488090000,9659148711517280000,0,0,0,0,0,0,0,0,-0.99,,2432014596186.77,3798,
11000006,21000052,31000672,J131034,7820190255774800000,41840308153518200,-9669205512720090000,7820186109591900000,7820194401957690000,41836161970623400,41844454336413000,9669201366537200000,9669209658902990000,0,0,0,0,0,0,0,0,-0.99,,4146182894790.22,3802,
11000006,21000052,31000673,J214901,7818261280590200000,31493986225905100,-9659284583682590000,7818258480349000000,7818264080831410000,31491185984701100,31496786467109000,9659281783441390000,9659287383923800000,0,0,0,0,0,0,0,0,-0.99,,2800241203989.27,3802,
11000006,21000052,31000674,J113323,7827762832232530000,-9963312358560020,-9657293772968200000,7827757597801210000,7827768066663860000,-9968546789885660,-9958077927234370,9657288538536870000,9657299007399530000,0,0,0,0,0,0,0,0,-0.99,,5234431325646.81,3802,
11000006,21000052,31000675,J112956,7830580284374750000,-6667313007156610,-9655612021639880000,7830578627521540000,7830581941227960000,-6668969860367580,-6665656153945650,9655610364786670000,9655613678493090000,0,0,0,0,0,0,0,0,-0.99,,1656853210964.78,8,
11000006,21000052,31000676,J104802,7836155628882670000,61664126410945600,-9667354703186870000,7836151635019690000,7836159622745660000,61660132547960100,61668120273931000,9667350709323880000,9667358697049850000,0,0,0,0,0,0,0,0,-0.99,,3993862985448.94,3802,
11000006,21000052,31000677,J100808,7833698344806750000,45629866687835100,-9680226405174110000,7833695416572280000,7833701273041210000,45626938453373400,45632794922296800,9680223476939650000,9680229333408570000,0,0,0,0,0,0,0,0,-0.99,,2928234461695.39,3797,
11000006,21000052,31000678,J100509,7832523712284110000,25358772245887200,-9689232329093440000,7832520578337910000,7832526846230300000,25355638299691200,25361906192083200,9689229195147240000,9689235463039630000,0,0,0,0,0,0,0,0,-0.99,,3133946196009.5,3797,
11000006,21000052,31000679,J142055,7837080984834460000,72194170343466000,-9686347176441310000,7837075344399110000,7837086625269810000,72188529908116800,72199810778815200,9686341536005960000,9686352816876660000,0,0,0,0,0,0,0,0,-0.99,,5640435349209.79,10,
11000006,21000052,31000680,J135141,7834799921348940000,49910829262892800,-9681212555782830000,7834793216891380000,7834806625806500000,49904124805332200,49917533720453500,9681205851325270000,9681219260240390000,0,0,0,0,0,0,0,0,-0.99,,6704457560647.44,7,
11000006,21000053,31000681,J151902,7832775655165490000,997041309861784,-9665327035918900000,7832772850481460000,7832778459849510000,994236625840475,999845993883093,9665324231234880000,9665329840602930000,0,0,0,0,0,0,0,0,-0.99,,2804684021309.08,3798,
11000006,21000053,31000682,J235759,7832091543717560000,-15834539996033400,-9662544001021680000,7832088731461930000,7832094355973200000,-15837352251670200,-15831727740396500,9662541188766050000,9662546813277320000,0,0,0,0,0,0,0,0,-0.99,,2812255636854.77,7,
11000006,21000053,31000683,J164613,7832017517605220000,48899581356645600,-9657861372995330000,7832014422596470000,7832020612613970000,48896486347890900,48902676365400300,9657858277986580000,9657864468004090000,0,0,0,0,0,0,0,0,-0.99,,3095008754705.21,8,
11000006,21000053,31000684,J225805,7828468038369440000,-24648941818691600,-9654836230867770000,7828460034432440000,7828476042306440000,-24656945755691500,-24640937881691700,9654828226930770000,9654844234804770000,0,0,0,0,0,0,0,0,-0.99,,8003936999936.12,6,
11000006,21000053,31000685,J112916,7820604793030340000,-30679832701199500,-9659169450586410000,7820601243481220000,7820608342579460000,-30683382250320400,-30676283152078600,9659165901037290000,9659173000135530000,0,0,0,0,0,0,0,0,-0.99,,3549549120906.14,8,
11000006,21000053,31000686,J115347,7831835641558970000,-14935493714815100,-9667890793430760000,7831831547920720000,7831839735197220000,-14939587353065000,-14931400076565100,9667886699792510000,9667894887069010000,0,0,0,0,0,0,0,0,-0.99,,4093638249961.85,3796,
11000006,21000053,31000687,J224217,7830355750818640000,-30959678354083600,-9667030247513650000,7830352962562700000,7830358539074590000,-30962466610031800,-30956890098135500,9667027459257700000,9667033035769590000,0,0,0,0,0,0,0,0,-0.99,,2788255948119.09,3796,
11000006,21000053,31000688,J110555,7835098187394930000,48166958314535200,-9656229680073720000,7835093903857560000,7835102470932300000,48162674777164400,48171241851905900,9656225396536350000,9656233963611090000,0,0,0,0,0,0,0,0,-0.99,,4283537370789.76,3799,
11000006,21000053,31000689,J143455,7822336502898250000,-31613227978917100,-9662021009638410000,7822334743549280000,7822338262247230000,-31614987327891600,-31611468629942600,9662019250289430000,9662022768987380000,0,0,0,0,0,0,0,0,-0.99,,1759348974530.84,10,
